transaction_id,user_id,product_id,quantity,rating,timestamp,payment_method,date,hour,day_of_week,month
T002432,U0411,P0006,4.0,4.0,2024-04-27 11:13:00,COD,2024-04-27,11,5,4
T002433,U0311,P0151,2.0,4.0,2024-12-20 20:08:00,COD,2024-12-20,20,4,12
T002434,U0321,P0108,1.0,4.0,2024-10-16 13:43:00,UPI,2024-10-16,13,2,10
T002435,U0064,P0022,1.0,4.0,2024-11-28 10:28:00,Debit Card,2024-11-28,10,3,11
T002436,U0425,P0084,3.0,3.0,2024-01-09 11:56:00,Net Banking,2024-01-09,11,1,1
T002437,U0196,P0094,2.0,3.0,2024-09-02 19:35:00,Credit Card,2024-09-02,19,0,9
T002438,U0056,P0001,3.0,5.0,2024-05-31 16:27:00,Debit Card,2024-05-31,16,4,5
T002439,U0362,P0126,3.0,1.0,2024-05-04 05:02:00,Credit Card,2024-05-04,5,5,5
T002440,U0247,P0116,4.0,4.0,2024-09-26 15:21:00,UPI,2024-09-26,15,3,9
T002441,U0322,P0108,1.0,4.0,2024-02-06 12:09:00,Net Banking,2024-02-06,12,1,2
T002442,U0455,P0132,4.0,5.0,2024-07-26 16:36:00,UPI,2024-07-26,16,4,7
T002443,U0281,P0076,2.0,4.0,2024-11-04 03:58:00,Credit Card,2024-11-04,3,0,11
T002444,U0185,P0128,3.0,4.0,2024-11-27 08:09:00,Credit Card,2024-11-27,8,2,11
T002445,U0138,P0072,4.0,4.0,2024-12-13 08:06:00,COD,2024-12-13,8,4,12
T002446,U0168,P0128,3.0,2.0,2024-04-22 19:09:00,Debit Card,2024-04-22,19,0,4
T002447,U0059,P0124,2.0,4.0,2024-04-23 12:03:00,COD,2024-04-23,12,1,4
T002448,U0270,P0087,2.0,5.0,2024-05-20 18:00:00,Debit Card,2024-05-20,18,0,5
T002449,U0467,P0003,4.0,2.0,2024-09-02 14:41:00,UPI,2024-09-02,14,0,9
T002450,U0101,P0117,1.0,4.0,2024-01-30 14:18:00,Net Banking,2024-01-30,14,1,1
T002452,U0364,P0104,2.0,4.0,2024-02-29 07:13:00,Credit Card,2024-02-29,7,3,2
T002453,U0318,P0147,3.0,2.0,2024-12-17 07:07:00,Credit Card,2024-12-17,7,1,12
T002454,U0149,P0163,2.0,3.0,2024-08-21 20:58:00,UPI,2024-08-21,20,2,8
T002455,U0033,P0120,3.0,5.0,2024-02-29 03:22:00,Credit Card,2024-02-29,3,3,2
T002456,U0320,P0089,1.0,4.0,2024-06-21 06:56:00,Credit Card,2024-06-21,6,4,6
T002457,U0309,P0191,3.0,3.0,2024-12-19 09:58:00,Debit Card,2024-12-19,9,3,12
T002458,U0010,P0065,4.0,4.0,2024-03-11 01:33:00,Debit Card,2024-03-11,1,0,3
T002460,U0254,P0124,3.0,5.0,2024-03-11 12:54:00,Credit Card,2024-03-11,12,0,3
T002461,U0269,P0171,3.0,5.0,2024-11-19 05:06:00,UPI,2024-11-19,5,1,11
T002462,U0345,P0193,1.0,3.0,2024-12-10 06:52:00,Debit Card,2024-12-10,6,1,12
T002463,U0297,P0043,1.0,4.0,2024-02-05 02:29:00,UPI,2024-02-05,2,0,2
T002464,U0467,P0096,4.0,5.0,2024-08-09 04:09:00,COD,2024-08-09,4,4,8
T002465,U0459,P0025,1.0,3.0,2024-02-13 18:29:00,COD,2024-02-13,18,1,2
T002466,U0158,P0138,3.0,4.0,2024-05-06 20:32:00,UPI,2024-05-06,20,0,5
T002467,U0214,P0057,1.0,1.0,2024-01-18 06:36:00,Credit Card,2024-01-18,6,3,1
T002468,U0328,P0116,3.0,4.0,2024-06-03 01:59:00,Net Banking,2024-06-03,1,0,6
T002469,U0478,P0117,2.0,2.0,2024-10-17 01:12:00,Credit Card,2024-10-17,1,3,10
T002470,U0377,P0117,4.0,2.0,2024-04-14 04:33:00,Credit Card,2024-04-14,4,6,4
T002471,U0330,P0050,1.0,4.0,2024-05-30 22:34:00,UPI,2024-05-30,22,3,5
T002472,U0398,P0161,4.0,5.0,2024-09-24 04:33:00,COD,2024-09-24,4,1,9
T002473,U0409,P0065,4.0,3.0,2024-10-01 11:27:00,UPI,2024-10-01,11,1,10
T002474,U0381,P0075,2.0,4.0,2024-12-06 00:07:00,Credit Card,2024-12-06,0,4,12
T002475,U0110,P0163,2.0,5.0,2024-09-13 01:42:00,Debit Card,2024-09-13,1,4,9
T002476,U0489,P0060,1.0,4.0,2024-06-29 13:14:00,COD,2024-06-29,13,5,6
T002477,U0151,P0143,3.0,5.0,2024-06-29 23:47:00,COD,2024-06-29,23,5,6
T002478,U0249,P0140,2.0,2.0,2024-06-16 19:39:00,Debit Card,2024-06-16,19,6,6
T002479,U0138,P0172,3.0,3.0,2024-01-03 08:03:00,Debit Card,2024-01-03,8,2,1
T002480,U0022,P0018,1.0,5.0,2024-04-01 04:06:00,Credit Card,2024-04-01,4,0,4
T002481,U0101,P0174,4.0,3.0,2024-10-05 23:12:00,Net Banking,2024-10-05,23,5,10
T002482,U0333,P0042,1.0,3.0,2024-11-12 21:54:00,Debit Card,2024-11-12,21,1,11
T002483,U0032,P0019,2.0,4.0,2024-05-30 00:21:00,Credit Card,2024-05-30,0,3,5
T002484,U0340,P0056,4.0,4.0,2024-06-23 06:05:00,Credit Card,2024-06-23,6,6,6
T002485,U0485,P0088,3.0,4.0,2024-06-09 23:21:00,UPI,2024-06-09,23,6,6
T002486,U0477,P0128,1.0,3.0,2024-08-07 03:13:00,Credit Card,2024-08-07,3,2,8
T002487,U0018,P0100,1.0,3.0,2024-09-16 08:30:00,Credit Card,2024-09-16,8,0,9
T002488,U0309,P0080,2.0,5.0,2024-02-27 10:35:00,Net Banking,2024-02-27,10,1,2
T002489,U0378,P0194,2.0,3.0,2024-10-16 20:08:00,COD,2024-10-16,20,2,10
T002490,U0154,P0050,1.0,3.0,2024-12-21 13:33:00,Credit Card,2024-12-21,13,5,12
T002491,U0500,P0094,2.0,3.0,2024-01-29 15:25:00,Debit Card,2024-01-29,15,0,1
T002492,U0469,P0159,4.0,4.0,2024-08-03 07:14:00,Net Banking,2024-08-03,7,5,8
T002493,U0122,P0196,3.0,4.0,2024-07-15 16:33:00,UPI,2024-07-15,16,0,7
T002494,U0010,P0178,2.0,5.0,2024-04-02 10:14:00,Net Banking,2024-04-02,10,1,4
T002495,U0343,P0151,4.0,1.0,2024-01-02 00:52:00,Credit Card,2024-01-02,0,1,1
T002496,U0477,P0067,3.0,5.0,2024-01-25 07:12:00,Credit Card,2024-01-25,7,3,1
T002497,U0066,P0182,1.0,5.0,2024-02-06 21:19:00,Debit Card,2024-02-06,21,1,2
T002498,U0085,P0021,3.0,3.0,2024-03-14 09:34:00,UPI,2024-03-14,9,3,3
T002499,U0312,P0112,4.0,3.0,2024-06-03 17:42:00,UPI,2024-06-03,17,0,6
T002500,U0397,P0028,3.0,4.0,2024-12-16 16:57:00,Net Banking,2024-12-16,16,0,12
T002501,U0313,P0016,1.0,5.0,2024-03-27 05:00:00,Net Banking,2024-03-27,5,2,3
T002502,U0378,P0182,3.0,5.0,2024-02-09 18:57:00,UPI,2024-02-09,18,4,2
T002503,U0178,P0048,3.0,4.0,2024-10-20 22:46:00,UPI,2024-10-20,22,6,10
T002504,U0157,P0148,4.0,2.0,2024-03-13 19:51:00,Credit Card,2024-03-13,19,2,3
T002505,U0463,P0180,4.0,3.0,2024-03-04 04:37:00,Debit Card,2024-03-04,4,0,3
T002506,U0477,P0080,4.0,4.0,2024-11-19 12:04:00,UPI,2024-11-19,12,1,11
T002507,U0231,P0083,2.0,4.0,2024-07-23 16:35:00,Net Banking,2024-07-23,16,1,7
T002508,U0223,P0186,4.0,4.0,2024-11-27 03:49:00,Net Banking,2024-11-27,3,2,11
T002509,U0088,P0139,2.0,4.0,2024-09-02 09:11:00,Credit Card,2024-09-02,9,0,9
T002510,U0112,P0012,1.0,3.0,2024-05-23 06:26:00,Debit Card,2024-05-23,6,3,5
T002511,U0014,P0050,3.0,3.0,2024-11-24 10:29:00,COD,2024-11-24,10,6,11
T002512,U0360,P0094,2.0,1.0,2024-11-08 20:06:00,UPI,2024-11-08,20,4,11
T002513,U0192,P0002,4.0,5.0,2024-04-08 09:13:00,Net Banking,2024-04-08,9,0,4
T002514,U0350,P0190,3.0,1.0,2024-08-04 11:03:00,Debit Card,2024-08-04,11,6,8
T002515,U0341,P0083,2.0,2.0,2024-12-25 21:33:00,Net Banking,2024-12-25,21,2,12
T002516,U0421,P0056,2.0,4.0,2024-08-20 04:18:00,UPI,2024-08-20,4,1,8
T002517,U0494,P0092,3.0,4.0,2024-01-10 01:18:00,UPI,2024-01-10,1,2,1
T002518,U0146,P0138,1.0,3.0,2024-12-26 12:55:00,UPI,2024-12-26,12,3,12
T002519,U0330,P0037,2.0,3.0,2024-06-29 16:03:00,Net Banking,2024-06-29,16,5,6
T002520,U0441,P0100,1.0,2.0,2024-05-24 05:08:00,Credit Card,2024-05-24,5,4,5
T002521,U0457,P0145,3.0,5.0,2024-05-16 05:05:00,Net Banking,2024-05-16,5,3,5
T002522,U0025,P0139,4.0,3.0,2024-08-21 00:38:00,Credit Card,2024-08-21,0,2,8
T002523,U0132,P0170,4.0,4.0,2024-07-30 15:05:00,COD,2024-07-30,15,1,7
T002524,U0386,P0174,4.0,5.0,2024-01-09 05:04:00,Net Banking,2024-01-09,5,1,1
T002525,U0412,P0078,2.0,5.0,2024-08-15 20:41:00,Credit Card,2024-08-15,20,3,8
T002526,U0152,P0160,2.0,5.0,2024-01-13 21:50:00,Credit Card,2024-01-13,21,5,1
T002527,U0450,P0089,1.0,4.0,2024-01-28 01:00:00,UPI,2024-01-28,1,6,1
T002528,U0307,P0159,1.0,4.0,2024-09-22 08:06:00,UPI,2024-09-22,8,6,9
T002529,U0430,P0087,3.0,3.0,2024-01-22 13:13:00,UPI,2024-01-22,13,0,1
T002530,U0321,P0064,3.0,4.0,2024-05-23 17:35:00,Credit Card,2024-05-23,17,3,5
T002531,U0010,P0097,1.0,3.0,2024-05-15 03:34:00,UPI,2024-05-15,3,2,5
T002532,U0376,P0084,3.0,2.0,2024-02-24 01:50:00,Credit Card,2024-02-24,1,5,2
T002533,U0023,P0140,2.0,4.0,2024-04-02 21:12:00,Debit Card,2024-04-02,21,1,4
T002534,U0411,P0190,4.0,2.0,2024-09-11 14:19:00,Credit Card,2024-09-11,14,2,9
T002535,U0104,P0146,2.0,5.0,2024-05-24 23:59:00,Credit Card,2024-05-24,23,4,5
T002536,U0393,P0186,1.0,4.0,2024-04-18 02:58:00,UPI,2024-04-18,2,3,4
T002537,U0033,P0051,3.0,4.0,2024-10-07 09:09:00,UPI,2024-10-07,9,0,10
T002538,U0294,P0053,1.0,3.0,2024-01-09 20:33:00,UPI,2024-01-09,20,1,1
T002539,U0139,P0001,2.0,4.0,2024-04-19 23:29:00,COD,2024-04-19,23,4,4
T002540,U0072,P0187,4.0,4.0,2024-03-05 12:26:00,Debit Card,2024-03-05,12,1,3
T002541,U0105,P0098,1.0,4.0,2024-09-14 05:39:00,Credit Card,2024-09-14,5,5,9
T002542,U0250,P0012,2.0,4.0,2024-01-24 22:39:00,Net Banking,2024-01-24,22,2,1
T002543,U0202,P0061,2.0,5.0,2024-01-10 11:25:00,UPI,2024-01-10,11,2,1
T002544,U0019,P0195,2.0,4.0,2024-04-27 09:30:00,UPI,2024-04-27,9,5,4
T002545,U0271,P0046,3.0,5.0,2024-01-06 08:38:00,Credit Card,2024-01-06,8,5,1
T002546,U0339,P0061,3.0,3.0,2024-10-31 18:12:00,UPI,2024-10-31,18,3,10
T002547,U0075,P0144,3.0,4.0,2024-11-14 08:47:00,UPI,2024-11-14,8,3,11
T002548,U0115,P0096,3.0,4.0,2024-12-11 09:29:00,UPI,2024-12-11,9,2,12
T002549,U0050,P0093,3.0,2.0,2024-01-15 21:00:00,Credit Card,2024-01-15,21,0,1
T002550,U0462,P0036,3.0,4.0,2024-11-02 23:42:00,UPI,2024-11-02,23,5,11
T002551,U0299,P0098,4.0,5.0,2024-04-29 21:58:00,COD,2024-04-29,21,0,4
T002552,U0486,P0188,1.0,1.0,2024-09-22 14:06:00,Debit Card,2024-09-22,14,6,9
T002554,U0433,P0018,2.0,5.0,2024-01-11 03:51:00,Credit Card,2024-01-11,3,3,1
T002555,U0109,P0017,1.0,4.0,2024-08-15 12:48:00,UPI,2024-08-15,12,3,8
T002556,U0122,P0148,1.0,3.0,2024-06-04 18:25:00,Credit Card,2024-06-04,18,1,6
T002557,U0150,P0025,2.0,4.0,2024-01-06 18:54:00,Net Banking,2024-01-06,18,5,1
T002558,U0245,P0137,1.0,3.0,2024-04-09 18:13:00,UPI,2024-04-09,18,1,4
T002559,U0289,P0094,1.0,4.0,2024-02-20 23:46:00,UPI,2024-02-20,23,1,2
T002560,U0176,P0147,1.0,3.0,2024-08-10 22:08:00,Net Banking,2024-08-10,22,5,8
T002561,U0386,P0190,2.0,5.0,2024-05-12 08:56:00,UPI,2024-05-12,8,6,5
T002562,U0498,P0053,4.0,5.0,2024-03-12 15:33:00,Debit Card,2024-03-12,15,1,3
T002563,U0145,P0188,2.0,4.0,2024-12-17 00:09:00,Credit Card,2024-12-17,0,1,12
T002564,U0310,P0115,1.0,5.0,2024-08-07 20:31:00,UPI,2024-08-07,20,2,8
T002565,U0394,P0121,1.0,4.0,2024-03-19 03:20:00,Debit Card,2024-03-19,3,1,3
T002566,U0456,P0180,3.0,3.0,2024-03-31 18:33:00,Credit Card,2024-03-31,18,6,3
T002567,U0085,P0103,1.0,4.0,2024-12-01 04:40:00,Credit Card,2024-12-01,4,6,12
T002568,U0500,P0081,1.0,5.0,2024-10-30 02:14:00,Credit Card,2024-10-30,2,2,10
T002569,U0036,P0099,2.0,2.0,2024-08-28 00:51:00,COD,2024-08-28,0,2,8
T002570,U0352,P0012,1.0,5.0,2024-12-18 18:05:00,COD,2024-12-18,18,2,12
T002571,U0096,P0123,1.0,4.0,2024-09-22 09:27:00,Net Banking,2024-09-22,9,6,9
T002572,U0322,P0152,3.0,4.0,2024-03-09 18:49:00,UPI,2024-03-09,18,5,3
T002573,U0289,P0042,3.0,4.0,2024-03-20 23:54:00,UPI,2024-03-20,23,2,3
T002574,U0308,P0089,3.0,2.0,2024-04-26 14:14:00,COD,2024-04-26,14,4,4
T002575,U0010,P0036,2.0,5.0,2024-03-26 00:43:00,UPI,2024-03-26,0,1,3
T002576,U0140,P0087,2.0,5.0,2024-05-19 16:10:00,COD,2024-05-19,16,6,5
T002577,U0421,P0012,3.0,4.0,2024-09-03 21:48:00,Net Banking,2024-09-03,21,1,9
T002578,U0093,P0111,2.0,5.0,2024-11-11 08:20:00,COD,2024-11-11,8,0,11
T002579,U0108,P0132,2.0,4.0,2024-04-21 07:51:00,Net Banking,2024-04-21,7,6,4
T002580,U0366,P0187,4.0,2.0,2024-07-17 06:42:00,Debit Card,2024-07-17,6,2,7
T002581,U0269,P0174,2.0,4.0,2024-09-18 10:11:00,Credit Card,2024-09-18,10,2,9
T002582,U0073,P0174,4.0,4.0,2024-06-20 16:39:00,Credit Card,2024-06-20,16,3,6
T002583,U0270,P0157,3.0,4.0,2024-02-18 05:46:00,COD,2024-02-18,5,6,2
T002584,U0424,P0137,4.0,2.0,2024-05-30 22:20:00,COD,2024-05-30,22,3,5
T002585,U0094,P0135,2.0,2.0,2024-11-03 02:36:00,Credit Card,2024-11-03,2,6,11
T002586,U0475,P0068,2.0,3.0,2024-09-04 00:16:00,Debit Card,2024-09-04,0,2,9
T002587,U0061,P0105,4.0,5.0,2024-11-20 17:32:00,UPI,2024-11-20,17,2,11
T002588,U0446,P0039,2.0,4.0,2024-08-12 06:41:00,Credit Card,2024-08-12,6,0,8
T002589,U0318,P0111,3.0,4.0,2024-06-16 00:05:00,Credit Card,2024-06-16,0,6,6
T002590,U0343,P0174,3.0,4.0,2024-07-19 11:16:00,UPI,2024-07-19,11,4,7
T002591,U0131,P0145,3.0,2.0,2024-12-21 13:16:00,UPI,2024-12-21,13,5,12
T002592,U0427,P0144,4.0,3.0,2024-07-23 09:45:00,Net Banking,2024-07-23,9,1,7
T002593,U0056,P0066,2.0,3.0,2024-05-10 04:01:00,UPI,2024-05-10,4,4,5
T002594,U0070,P0143,1.0,3.0,2024-04-23 16:09:00,Net Banking,2024-04-23,16,1,4
T002595,U0415,P0109,1.0,5.0,2024-07-18 05:46:00,COD,2024-07-18,5,3,7
T002596,U0284,P0037,4.0,3.0,2024-07-30 00:10:00,Net Banking,2024-07-30,0,1,7
T002597,U0324,P0008,3.0,4.0,2024-11-17 12:45:00,Credit Card,2024-11-17,12,6,11
T002598,U0494,P0200,4.0,4.0,2024-10-23 07:32:00,Net Banking,2024-10-23,7,2,10
T002599,U0338,P0187,2.0,3.0,2024-09-10 04:23:00,COD,2024-09-10,4,1,9
T002600,U0414,P0030,3.0,5.0,2024-09-19 12:17:00,Credit Card,2024-09-19,12,3,9
T002601,U0369,P0028,1.0,5.0,2024-12-11 05:15:00,UPI,2024-12-11,5,2,12
T002602,U0477,P0191,4.0,2.0,2024-05-24 23:51:00,Credit Card,2024-05-24,23,4,5
T002603,U0102,P0196,1.0,3.0,2024-02-15 23:21:00,UPI,2024-02-15,23,3,2
T002604,U0288,P0161,4.0,1.0,2024-08-20 23:21:00,UPI,2024-08-20,23,1,8
T002605,U0196,P0120,3.0,5.0,2024-11-20 00:01:00,Net Banking,2024-11-20,0,2,11
T002606,U0258,P0187,1.0,4.0,2024-05-26 14:11:00,Debit Card,2024-05-26,14,6,5
T002607,U0256,P0011,3.0,4.0,2024-08-23 18:59:00,UPI,2024-08-23,18,4,8
T002608,U0462,P0185,4.0,3.0,2024-01-17 09:24:00,Net Banking,2024-01-17,9,2,1
T002609,U0054,P0061,1.0,3.0,2024-12-17 06:19:00,UPI,2024-12-17,6,1,12
T002610,U0442,P0094,3.0,5.0,2024-10-24 00:45:00,UPI,2024-10-24,0,3,10
T002611,U0185,P0166,2.0,5.0,2024-11-30 00:59:00,UPI,2024-11-30,0,5,11
T002612,U0336,P0033,2.0,4.0,2024-06-19 20:03:00,Net Banking,2024-06-19,20,2,6
T002613,U0200,P0097,3.0,5.0,2024-07-11 08:17:00,UPI,2024-07-11,8,3,7
T002614,U0081,P0010,3.0,4.0,2024-12-12 00:52:00,UPI,2024-12-12,0,3,12
T002615,U0194,P0178,4.0,4.0,2024-01-14 15:49:00,Credit Card,2024-01-14,15,6,1
T002616,U0394,P0035,4.0,4.0,2024-03-14 19:31:00,Debit Card,2024-03-14,19,3,3
T002617,U0105,P0081,1.0,4.0,2024-03-22 03:39:00,UPI,2024-03-22,3,4,3
T002618,U0104,P0176,2.0,5.0,2024-05-01 15:30:00,Credit Card,2024-05-01,15,2,5
T002619,U0228,P0157,2.0,5.0,2024-02-11 22:52:00,COD,2024-02-11,22,6,2
T002620,U0072,P0200,1.0,3.0,2024-01-01 20:33:00,Credit Card,2024-01-01,20,0,1
T002621,U0221,P0081,4.0,3.0,2024-08-28 17:40:00,UPI,2024-08-28,17,2,8
T002622,U0391,P0086,2.0,4.0,2024-05-19 12:55:00,UPI,2024-05-19,12,6,5
T002623,U0345,P0061,3.0,1.0,2024-04-30 00:50:00,Debit Card,2024-04-30,0,1,4
T002624,U0026,P0093,1.0,4.0,2024-02-16 19:59:00,Debit Card,2024-02-16,19,4,2
T002625,U0391,P0154,4.0,5.0,2024-10-06 03:08:00,UPI,2024-10-06,3,6,10
T002626,U0065,P0035,4.0,4.0,2024-08-06 15:13:00,Net Banking,2024-08-06,15,1,8
T002627,U0015,P0120,3.0,3.0,2024-06-13 11:33:00,UPI,2024-06-13,11,3,6
T002628,U0284,P0059,4.0,5.0,2024-01-18 12:33:00,Credit Card,2024-01-18,12,3,1
T002629,U0148,P0157,4.0,4.0,2024-09-21 01:49:00,Net Banking,2024-09-21,1,5,9
T002630,U0251,P0191,2.0,4.0,2024-12-01 13:33:00,Debit Card,2024-12-01,13,6,12
T002631,U0354,P0143,3.0,4.0,2024-12-07 02:15:00,UPI,2024-12-07,2,5,12
T002632,U0482,P0008,2.0,4.0,2024-07-11 02:05:00,Net Banking,2024-07-11,2,3,7
T002633,U0267,P0081,3.0,3.0,2024-09-17 20:57:00,COD,2024-09-17,20,1,9
T002634,U0253,P0153,4.0,1.0,2024-10-29 12:56:00,Credit Card,2024-10-29,12,1,10
T002635,U0035,P0188,2.0,3.0,2024-11-27 08:06:00,UPI,2024-11-27,8,2,11
T002636,U0211,P0089,1.0,4.0,2024-09-12 06:54:00,Debit Card,2024-09-12,6,3,9
T002637,U0435,P0092,4.0,4.0,2024-10-02 06:09:00,UPI,2024-10-02,6,2,10
T002638,U0020,P0106,1.0,4.0,2024-06-24 21:28:00,UPI,2024-06-24,21,0,6
T002639,U0074,P0191,1.0,5.0,2024-03-17 01:11:00,UPI,2024-03-17,1,6,3
T002640,U0024,P0005,3.0,3.0,2024-05-13 21:27:00,Credit Card,2024-05-13,21,0,5
T002641,U0088,P0049,1.0,5.0,2024-12-29 05:26:00,Debit Card,2024-12-29,5,6,12
T002642,U0021,P0039,3.0,4.0,2024-12-01 03:16:00,UPI,2024-12-01,3,6,12
T002643,U0137,P0121,2.0,5.0,2024-03-04 22:19:00,Credit Card,2024-03-04,22,0,3
T002644,U0477,P0006,1.0,3.0,2024-12-25 10:56:00,Credit Card,2024-12-25,10,2,12
T002645,U0320,P0057,2.0,5.0,2024-04-29 18:00:00,UPI,2024-04-29,18,0,4
T002646,U0308,P0027,4.0,4.0,2024-09-09 12:49:00,COD,2024-09-09,12,0,9
T002647,U0378,P0155,1.0,5.0,2024-08-06 22:35:00,Credit Card,2024-08-06,22,1,8
T002649,U0089,P0021,1.0,3.0,2024-05-04 09:00:00,UPI,2024-05-04,9,5,5
T002650,U0272,P0188,3.0,1.0,2024-11-01 12:23:00,Debit Card,2024-11-01,12,4,11
T002651,U0058,P0005,2.0,2.0,2024-04-30 14:08:00,Credit Card,2024-04-30,14,1,4
T002652,U0193,P0111,2.0,3.0,2024-03-28 23:23:00,UPI,2024-03-28,23,3,3
T002653,U0046,P0049,1.0,3.0,2024-05-30 16:39:00,UPI,2024-05-30,16,3,5
T002654,U0073,P0195,2.0,5.0,2024-03-10 14:21:00,Debit Card,2024-03-10,14,6,3
T002655,U0387,P0150,2.0,1.0,2024-11-03 04:03:00,Debit Card,2024-11-03,4,6,11
T002656,U0001,P0017,4.0,1.0,2024-05-15 12:41:00,Credit Card,2024-05-15,12,2,5
T002657,U0256,P0137,2.0,2.0,2024-08-11 03:31:00,UPI,2024-08-11,3,6,8
T002658,U0251,P0046,1.0,4.0,2024-03-21 09:52:00,Debit Card,2024-03-21,9,3,3
T002659,U0329,P0194,3.0,5.0,2024-09-21 15:02:00,Credit Card,2024-09-21,15,5,9
T002660,U0456,P0152,2.0,2.0,2024-09-02 17:32:00,UPI,2024-09-02,17,0,9
T002661,U0319,P0142,1.0,4.0,2024-02-14 04:48:00,Credit Card,2024-02-14,4,2,2
T002662,U0386,P0032,4.0,3.0,2024-01-24 15:31:00,UPI,2024-01-24,15,2,1
T002663,U0137,P0019,3.0,4.0,2024-01-09 20:57:00,Debit Card,2024-01-09,20,1,1
T002664,U0213,P0159,3.0,4.0,2024-02-28 16:22:00,UPI,2024-02-28,16,2,2
T002665,U0303,P0145,3.0,4.0,2024-07-27 02:46:00,Credit Card,2024-07-27,2,5,7
T002666,U0168,P0194,4.0,5.0,2024-08-30 19:05:00,COD,2024-08-30,19,4,8
T002667,U0414,P0099,2.0,2.0,2024-09-17 02:59:00,UPI,2024-09-17,2,1,9
T002668,U0170,P0100,2.0,4.0,2024-09-07 10:15:00,UPI,2024-09-07,10,5,9
T002669,U0139,P0034,4.0,3.0,2024-11-24 01:40:00,Net Banking,2024-11-24,1,6,11
T002670,U0164,P0127,4.0,4.0,2024-08-07 09:22:00,UPI,2024-08-07,9,2,8
T002671,U0091,P0037,3.0,2.0,2024-05-25 19:52:00,Credit Card,2024-05-25,19,5,5
T002672,U0426,P0113,1.0,5.0,2024-11-29 03:31:00,UPI,2024-11-29,3,4,11
T002673,U0010,P0063,1.0,1.0,2024-04-02 00:10:00,Credit Card,2024-04-02,0,1,4
T002674,U0077,P0002,3.0,3.0,2024-03-07 08:23:00,Net Banking,2024-03-07,8,3,3
T002675,U0254,P0107,3.0,4.0,2024-09-15 10:43:00,Debit Card,2024-09-15,10,6,9
T002676,U0017,P0010,1.0,4.0,2024-12-27 04:44:00,Net Banking,2024-12-27,4,4,12
T002677,U0222,P0049,2.0,3.0,2024-11-17 18:19:00,Credit Card,2024-11-17,18,6,11
T002678,U0311,P0189,2.0,5.0,2024-08-18 20:25:00,Debit Card,2024-08-18,20,6,8
T002679,U0047,P0092,3.0,5.0,2024-03-07 14:23:00,Debit Card,2024-03-07,14,3,3
T002680,U0370,P0024,4.0,4.0,2024-12-28 11:31:00,UPI,2024-12-28,11,5,12
T002681,U0064,P0128,2.0,5.0,2024-10-22 00:04:00,Debit Card,2024-10-22,0,1,10
T002682,U0311,P0041,3.0,4.0,2024-03-04 14:18:00,Credit Card,2024-03-04,14,0,3
T002683,U0145,P0052,3.0,2.0,2024-12-22 04:21:00,UPI,2024-12-22,4,6,12
T002684,U0407,P0020,2.0,1.0,2024-01-31 16:25:00,Debit Card,2024-01-31,16,2,1
T002685,U0301,P0191,1.0,4.0,2024-05-29 03:14:00,UPI,2024-05-29,3,2,5
T002686,U0473,P0064,3.0,5.0,2024-06-21 16:18:00,UPI,2024-06-21,16,4,6
T002687,U0493,P0119,1.0,4.0,2024-04-16 05:05:00,Debit Card,2024-04-16,5,1,4
T002688,U0028,P0011,2.0,4.0,2024-03-23 02:33:00,Credit Card,2024-03-23,2,5,3
T002690,U0152,P0196,1.0,3.0,2024-11-09 02:47:00,Credit Card,2024-11-09,2,5,11
T002691,U0302,P0126,1.0,3.0,2024-07-01 07:25:00,Credit Card,2024-07-01,7,0,7
T002692,U0096,P0122,2.0,4.0,2024-02-28 17:20:00,UPI,2024-02-28,17,2,2
T002693,U0096,P0011,1.0,4.0,2024-10-20 15:42:00,UPI,2024-10-20,15,6,10
T002694,U0395,P0180,3.0,5.0,2024-04-11 06:19:00,Debit Card,2024-04-11,6,3,4
T002695,U0360,P0012,2.0,3.0,2024-06-29 12:16:00,Debit Card,2024-06-29,12,5,6
T002696,U0133,P0127,3.0,4.0,2024-11-08 08:47:00,Net Banking,2024-11-08,8,4,11
T002697,U0294,P0103,2.0,1.0,2024-03-22 22:58:00,Debit Card,2024-03-22,22,4,3
T002698,U0107,P0071,1.0,5.0,2024-10-31 20:37:00,Credit Card,2024-10-31,20,3,10
T002699,U0018,P0167,3.0,4.0,2024-11-29 22:16:00,COD,2024-11-29,22,4,11
T002700,U0328,P0108,3.0,4.0,2024-03-31 17:06:00,Debit Card,2024-03-31,17,6,3
T002701,U0340,P0136,2.0,5.0,2024-07-07 15:01:00,Credit Card,2024-07-07,15,6,7
T002702,U0005,P0150,2.0,2.0,2024-07-24 06:02:00,Debit Card,2024-07-24,6,2,7
T002703,U0165,P0109,3.0,3.0,2024-08-11 13:32:00,Debit Card,2024-08-11,13,6,8
T002704,U0449,P0139,3.0,4.0,2024-11-09 10:28:00,Credit Card,2024-11-09,10,5,11
T002705,U0120,P0054,2.0,4.0,2024-02-13 13:43:00,Net Banking,2024-02-13,13,1,2
T002706,U0018,P0066,2.0,2.0,2024-05-11 10:06:00,Credit Card,2024-05-11,10,5,5
T002707,U0362,P0150,4.0,4.0,2024-03-05 06:27:00,Credit Card,2024-03-05,6,1,3
T002708,U0176,P0170,3.0,4.0,2024-08-11 07:25:00,Credit Card,2024-08-11,7,6,8
T002709,U0128,P0081,1.0,5.0,2024-02-08 03:52:00,Credit Card,2024-02-08,3,3,2
